FID,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,FID_,AREA,SUM
995,0,995,104,24.675238698699999,29.846954759199999,-1.833839951130000,29.846929003400000,-1.834061594170000,995,0.000008332666680,58.792239189100002
996,0,996,51,51.991506321800003,29.836483267100000,-1.832952097350000,29.836726023699999,-1.833353860080000,996,0.000002083166670,14.622333049800000
997,0,997,108,54.431707073200002,30.355460244900001,-1.831320959460000,30.355873136300001,-1.831584990720000,997,0.000001388777780,5.364076852800000
998,0,998,100,12.061561420100000,30.178073849499999,-1.831209891890000,30.178011266599999,-1.831298959050000,998,0.000001388777780,6.458671808240000
999,0,999,108,39.816638794900001,30.384216078500000,-1.830172276560000,30.384274553699999,-1.830527522680000,999,0.000004860722230,53.955499648999997
1000,0,1000,37,27.458927315499999,30.058646467799999,-1.830291898930000,30.058877871699998,-1.830205581330000,1000,0.000005555111120,146.328584670999990
1001,0,1001,108,11.087057801700000,30.380830553300001,-1.829636924790000,30.380864813999999,-1.829542770580000,1001,0.000006249500010,43.377827882799998
1002,0,1002,108,5.841092728120000,30.389027104699998,-1.828478446510000,30.389055590700000,-1.828522818210000,1002,0.000002777555560,19.505562305500000
1003,0,1003,108,42.188917580800002,30.379548156300000,-1.826892116090000,30.379183183399999,-1.826995580610000,1003,0.000002083166670,11.592656850799999
1004,0,1004,108,100.838939029000000,30.298275061399998,-1.824372871190000,30.297592000300000,-1.824972246780000,1004,0.000000694388890,5.908386707310000
1005,0,1005,100,24.811340437700000,30.128771046299999,-1.824616579090000,30.128992934399999,-1.824594235970000,1005,0.000002777555560,14.381358146700000
1006,0,1006,108,18.791092927800001,30.369108257899999,-1.824202840530000,30.369086546799998,-1.824034311400000,1006,0.000005555111120,29.706150531799999
1007,0,1007,108,214.671245513999990,30.357539230499999,-1.825382310950000,30.359250007000000,-1.826279948000000,1007,0.000006249500010,78.372053623200003
1008,0,1008,104,141.246929198999990,29.849242533500000,-1.828872618160000,29.848552824399999,-1.827800206140000,1008,0.000029164333380,354.834481716000030
1009,0,1009,108,19.366983973100002,30.394525452600000,-1.823618725920000,30.394435358500001,-1.823468865010000,1009,0.000009721444460,94.819552898400005
1010,0,1010,121,182.158401184000010,30.480168942500001,-1.819563184560000,30.478909201899999,-1.818511017370000,1010,0.000004166333340,51.648376941700000
1011,0,1011,61,60.612623589300000,29.508799091200000,-1.817447373260000,29.509067015100001,-1.816970093800000,1011,0.000003471944450,35.861874103500000
1012,0,1012,121,65.229747421499994,30.481162242500002,-1.816385101770000,30.480680306000000,-1.816049197440000,1012,0.000002083166670,27.289691925000000
1013,0,1013,37,8.373640342690001,30.046274189199998,-1.813386028310000,30.046267708900000,-1.813310581680000,1013,0.000002083166670,11.405966281900000
1014,0,1014,111,20.687796416299999,29.772578166199999,-1.812917165160000,29.772401883299999,-1.812976658970000,1014,0.000001388777780,9.921802997590000
1015,0,1015,93,29.500014446000002,29.986308035000000,-1.812120590930000,29.986497786800001,-1.811934259870000,1015,0.000000694388890,3.798969507220000
1016,0,1016,125,93.430672584999996,30.096623716800000,-1.811950535520000,30.097286606899999,-1.812469212370000,1016,0.000001388777780,14.966000080100001
1017,0,1017,126,17.699100406100001,29.619835181700001,-1.811825915280000,29.619778997000001,-1.811676168120000,1017,0.000004860722230,40.848058223700001
1018,0,1018,91,4.464676225920000,30.455319052099998,-1.811369641200000,30.455356122900000,-1.811385096240000,1018,0.000001388777780,12.977955818200000
1019,0,1019,128,51.408425130399998,29.936954352899999,-1.811095501650000,29.936621950199999,-1.811418419180000,1019,0.000002777555560,6.126479625700000
1020,0,1020,108,3.680807260090000,30.394396781299999,-1.811850946250000,30.394429501400001,-1.811855854360000,1020,0.000004166333340,25.271683216100001
1021,0,1021,104,122.869637537000000,29.843141717900000,-1.810577680690000,29.843527355599999,-1.809536452860000,1021,0.000001388777780,12.609739780400000
1022,0,1022,104,111.062896763000000,29.841889816500000,-1.809913247670000,29.842400007999998,-1.809049947000000,1022,0.000001388777780,11.902956008900000
1023,0,1023,126,1.930727737020000,29.627085316799999,-1.810447317540000,29.627101152700000,-1.810440178420000,1023,0.000004166333340,37.279814243300002
1024,0,1024,100,39.677763507599998,30.155803931900000,-1.808203663050000,30.155562694299999,-1.808467927810000,1024,0.000002083166670,14.487302780200000
1025,0,1025,100,16.405667303900000,30.152357879899998,-1.807575693980000,30.152353406300001,-1.807723992040000,1025,0.000002083166670,9.109532594679999
1026,0,1026,125,31.184869056299998,30.124507116600000,-1.808230652070000,30.124730566200000,-1.808400897210000,1026,0.000006249500010,41.887334108399997
1027,0,1027,108,67.321100500200004,30.393714652100002,-1.807494413550000,30.394319175700002,-1.807519919600000,1027,0.000022220444480,132.339396477000010
1028,0,1028,111,22.433931837300001,29.761415301700001,-1.804537434740000,29.761612551199999,-1.804579480280000,1028,0.000002083166670,7.337686777110000
1029,0,1029,108,19.595424402999999,30.404403753099999,-1.802809184200000,30.404318630100001,-1.802654045600000,1029,0.000000694388890,7.331133365630000
1030,0,1030,66,113.530044446999990,30.574803392900002,-1.803469342640000,30.574194532900002,-1.804293241180000,1030,0.000006943888900,24.918352961499998
1031,0,1031,91,105.775591539000000,30.507873275100000,-1.802355358840000,30.508659447300001,-1.801817519160000,1031,0.000001388777780,11.964086055799999
1032,0,1032,108,42.881125808299998,30.399742738699999,-1.803584458640000,30.399852852999999,-1.803956092850000,1032,0.000012499000020,146.308011055000010
1033,0,1033,108,85.548796219799996,30.179181747200001,-1.801695039700000,30.178892170699999,-1.802411741210000,1033,0.000003471944450,14.884155034999999
1034,0,1034,108,68.910639609100002,30.406017402800000,-1.800761713800000,30.406421583800000,-1.801233913980000,1034,0.000001388777780,14.966560363799999
1035,0,1035,2,0.178988899464000,29.894095818299999,-1.802367694370000,29.894097227500001,-1.802368475090000,1035,0.000006249500010,34.194561243099997
1036,0,1036,98,64.620219067400001,29.295464991199999,-1.800384597260000,29.295063442000000,-1.800806810600000,1036,0.000003471944450,82.989530563399995
1037,0,1037,118,78.179899641299997,29.328214438300002,-1.799364523380000,29.328878502999999,-1.799133462000000,1037,0.000003471944450,26.109551191300000
1038,0,1038,126,9.421627816379999,29.607866765899999,-1.799079156460000,29.607951112399999,-1.799071630940000,1038,0.000002083166670,33.199561119099997
1039,0,1039,108,61.534622833000000,30.176772688000000,-1.799057114820000,30.176278646600000,-1.799307226280000,1039,0.000002777555560,26.744626998899999
1040,0,1040,93,9.890783186049999,29.985240530500000,-1.796515123950000,29.985151702300001,-1.796518560300000,1040,0.000002083166670,12.041839361199999
1041,0,1041,37,4.497312345280000,30.013743729200002,-1.796143692400000,30.013741818100002,-1.796184318840000,1041,0.000002777555560,16.979279279699998
1042,0,1042,121,58.031528348000002,30.498565349300002,-1.802860364600000,30.498883733800000,-1.803276048780000,1042,0.000054856722310,502.588537692999980
1043,0,1043,108,319.721167840000020,30.408922689099999,-1.796381657850000,30.409866690400001,-1.799112608180000,1043,0.000119434889080,2030.337977890000000
1044,0,1044,121,10.446689998800000,30.506848610500001,-1.792702551880000,30.506773339900001,-1.792646079900000,1044,0.000006249500010,26.694909334199998
1045,0,1045,56,32.866631959800003,30.095811242200000,-1.790754549390000,30.096079119300001,-1.790629286870000,1045,0.000002083166670,9.933237552640000
1046,0,1046,35,66.569395642999993,29.306619561500000,-1.791182508790000,29.306255763999999,-1.790704564000000,1046,0.000002777555560,32.437432289100002
1047,0,1047,35,5.357300737930000,29.290466950599999,-1.786070030020000,29.290501010100002,-1.786035784560000,1047,0.000002083166670,28.307961463900000
1048,0,1048,25,128.678475308999990,30.220973021799999,-1.785993195320000,30.221460076100001,-1.784937712100000,1048,0.000001388777780,6.559589862820000
1049,0,1049,91,10.700480045999999,30.479003248000001,-1.784514445120000,30.478961296300000,-1.784427366850000,1049,0.000001388777780,8.114318609240000
1050,0,1050,91,26.639650100200001,30.499679323999999,-1.784713518800000,30.499706599200000,-1.784474168690000,1050,0.000003471944450,12.150963067999999
1051,0,1051,35,94.204555847199998,29.285608411999998,-1.785031766160000,29.286231700999998,-1.784455172000000,1051,0.000002777555560,37.952617645300002
1052,0,1052,86,72.155627175800007,29.605260743900001,-1.782674138120000,29.605033035999998,-1.783285135000000,1052,0.000003471944450,44.392137527499997
1053,0,1053,25,20.471320711200001,30.217608082100000,-1.782444304950000,30.217738163800000,-1.782313379310000,1053,0.000001388777780,9.486983776090000
1054,0,1054,121,158.970530553999990,30.511575536300001,-1.781682246470000,30.512815192900000,-1.782397005630000,1054,0.000006249500010,23.381556987800000
1055,0,1055,91,113.120439014000000,30.485640164500001,-1.780119633290000,30.485872514299999,-1.781115575220000,1055,0.000005555111120,42.413474082900002
1056,0,1056,118,58.741336993099999,29.316363961499999,-1.779086862580000,29.316215957000001,-1.778576932000000,1056,0.000002083166670,43.139869689900003
1057,0,1057,61,20.829062482699999,29.505576109400000,-1.779172828480000,29.505398515400000,-1.779113261400000,1057,0.000002083166670,11.450661420799999
1058,0,1058,86,18.332940819499999,29.608727795400000,-1.779497748040000,29.608616414000000,-1.779375572010000,1058,0.000007638277790,100.967553139000000
1059,0,1059,61,7.989005591420000,29.507353174199999,-1.777935592980000,29.507360196400001,-1.777863689920000,1059,0.000001388777780,7.030742406850000
1060,0,1060,127,154.775490571000010,30.399317352400001,-1.778120639220000,30.399212469500000,-1.779516383560000,1060,0.000015970944470,94.077999830200000
1061,0,1061,25,16.985653764900000,30.209811824100001,-1.776307642840000,30.209744840599999,-1.776445677200000,1061,0.000001388777780,8.967681407930000
1062,0,1062,127,39.187314761600000,30.389056094800001,-1.774552414050000,30.389247142999999,-1.774254691890000,1062,0.000001388777780,10.604542255400000
1063,0,1063,127,205.837545119999990,30.392746443899998,-1.774555020400000,30.391595181000000,-1.776012144060000,1063,0.000004860722230,32.270411968200001
1064,0,1064,57,35.050373206400003,30.323783571100002,-1.772509434070000,30.323548403499998,-1.772298531050000,1064,0.000003471944450,43.205705642700003
1065,0,1065,57,4.113000429900000,30.319897624500001,-1.770555872870000,30.319865814000000,-1.770574819350000,1065,0.000004166333340,42.169630527499997
1066,0,1066,57,10.779634009500001,30.300330958200000,-1.768282460210000,30.300330958200000,-1.768379947000000,1066,0.000002777555560,30.907076358800001
1067,0,1067,125,34.584682883200003,30.123102504999999,-1.769154614240000,30.123392023000001,-1.769268425550000,1067,0.000009027055570,40.058146953600001
1068,0,1068,57,4.035175430370000,30.318964364999999,-1.767995193660000,30.318929752500001,-1.768006086520000,1068,0.000001388777780,11.189409732800000
1069,0,1069,127,15.998654312299999,30.385112968300000,-1.771580209930000,30.385051237799999,-1.771710883050000,1069,0.000039580166730,363.065833569000010
1070,0,1070,57,30.911481315400000,30.302062337900001,-1.767426977820000,30.302225433699999,-1.767653285000000,1070,0.000002777555560,32.143089294399999
1071,0,1071,125,66.288501616999994,30.123513950700001,-1.766574441390000,30.124105240199999,-1.766501130440000,1071,0.000002083166670,10.928716897999999
1072,0,1072,57,8.120877572380000,30.311442941799999,-1.765586971400000,30.311489782500001,-1.765643293160000,1072,0.000002083166670,16.811326503800000
1073,0,1073,128,577.708501424000020,29.933610613500001,-1.767912641640000,29.928798745200002,-1.769875181520000,1073,0.000020137277810,120.399285316000000
1074,0,1074,57,20.299297872699999,30.304351183500000,-1.765092603710000,30.304460006999999,-1.765239947000000,1074,0.000003471944450,42.285891532900003
1075,0,1075,57,36.695925264700001,30.292010645000001,-1.767595617370000,30.291828493699999,-1.767872272480000,1075,0.000016665333360,184.003468037000000
1076,0,1076,86,59.382958087200002,29.616479198800000,-1.764323572240000,29.616370514100002,-1.764849354800000,1076,0.000005555111120,97.995607376099997
1077,0,1077,126,5.656928181980000,29.551360060099999,-1.764452063070000,29.551310947400001,-1.764438837350000,1077,0.000002777555560,28.027582168599999
1078,0,1078,35,0.729787393549000,29.348878863200000,-1.764250736940000,29.348885279200001,-1.764252106960000,1078,0.000004166333340,35.957960605600000
1079,0,1079,125,15.188560261499999,30.123737129700000,-1.762604759100000,30.123613597799999,-1.762546313150000,1079,0.000003471944450,10.961096167599999
1080,0,1080,57,88.867723822200006,30.327383434300000,-1.763264021520000,30.326586955600000,-1.763323757230000,1080,0.000004166333340,38.865495204900000
1081,0,1081,127,229.760560736000000,30.384230914800000,-1.765509162540000,30.382851047799999,-1.763963331970000,1081,0.000014582166690,179.556088448000000
1082,0,1082,127,134.734108893000010,30.387263021900001,-1.761248364360000,30.386277983999999,-1.760539690680000,1082,0.000001388777780,13.289281368299999
1083,0,1083,57,26.256410861500001,30.326886114200001,-1.760713320980000,30.327117069900002,-1.760762040630000,1083,0.000001388777780,13.366722106899999
1084,0,1084,35,35.740659112099998,29.285181775500000,-1.760259644550000,29.285312543500002,-1.760554871820000,1084,0.000001388777780,23.180882453900001
1085,0,1085,56,58.328636018200001,30.065848235000001,-1.760148395210000,30.065520770999999,-1.760560316030000,1085,0.000002777555560,14.095964193300000
1086,0,1086,57,30.825104296599999,30.375810081000001,-1.758950780770000,30.375685334400000,-1.758701871700000,1086,0.000002777555560,19.195958137500000
1087,0,1087,57,134.789459480999990,30.344464726500000,-1.757998803290000,30.343788220400000,-1.756987609890000,1087,0.000000694388890,4.780669689180000
1088,0,1088,57,11.947652762600001,30.377287376500000,-1.757652926630000,30.377202817600001,-1.757586332510000,1088,0.000002083166670,13.760824680300001
